codice_cliente,n_polizze,premi_tot,n_sinistri,importo_liquidato,first_date,last_date,loss_ratio_cliente,frequenza_cliente,severita_cliente
14330,2,956.0,0.0,0.0,,,0.0,0.0,
14332,2,1380.0,0.0,0.0,,,0.0,0.0,
14333,1,462.0,0.0,0.0,,,0.0,0.0,
14334,2,1411.0,1.0,18670.0,2019-07-04,2019-07-04,13.231750531537916,0.5,18670.0
14335,2,1107.0,0.0,0.0,,,0.0,0.0,
14337,2,710.0,0.0,0.0,,,0.0,0.0,
14338,2,1400.0,0.0,0.0,,,0.0,0.0,
14339,2,1359.0,1.0,24064.0,2016-10-25,2016-10-25,17.707137601177337,0.5,24064.0
14341,2,874.0,2.0,35667.0,2024-08-23,2025-05-08,40.80892448512586,1.0,17833.5
14343,1,204.0,0.0,0.0,,,0.0,0.0,
14344,2,496.0,0.0,0.0,,,0.0,0.0,
14346,1,98.0,0.0,0.0,,,0.0,0.0,
14347,3,1468.0,0.0,0.0,,,0.0,0.0,
14348,4,916.0,0.0,0.0,,,0.0,0.0,
14349,2,741.0,0.0,0.0,,,0.0,0.0,
14350,2,823.0,0.0,0.0,,,0.0,0.0,
14351,3,1660.0,0.0,0.0,,,0.0,0.0,
14352,1,748.0,0.0,0.0,,,0.0,0.0,
14354,2,709.0,0.0,0.0,,,0.0,0.0,
14355,3,503.0,0.0,0.0,,,0.0,0.0,
14356,3,956.0,0.0,0.0,,,0.0,0.0,
14357,4,1397.0,0.0,0.0,,,0.0,0.0,
14358,2,680.0,0.0,0.0,,,0.0,0.0,
14359,3,904.0,0.0,0.0,,,0.0,0.0,
14360,3,524.0,0.0,0.0,,,0.0,0.0,
14361,4,1295.0,2.0,10922.0,2023-07-31,2024-10-04,8.433976833976834,0.5,5461.0
14362,2,588.0,0.0,0.0,,,0.0,0.0,
14363,2,1401.0,0.0,0.0,,,0.0,0.0,
14364,1,0.0,0.0,0.0,,,,0.0,
14365,1,236.0,0.0,0.0,,,0.0,0.0,
14366,2,92.0,0.0,0.0,,,0.0,0.0,
14367,3,840.0,0.0,0.0,,,0.0,0.0,
14368,1,237.0,0.0,0.0,,,0.0,0.0,
14370,2,1393.0,0.0,0.0,,,0.0,0.0,
14372,3,1357.0,1.0,13146.0,2024-10-05,2024-10-05,9.687546057479734,0.3333333333333333,13146.0
14374,1,521.0,0.0,0.0,,,0.0,0.0,
14377,4,1647.0,0.0,0.0,,,0.0,0.0,
14378,4,1601.0,1.0,26040.0,2025-03-21,2025-03-21,16.264834478450968,0.25,26040.0
14380,1,80.0,0.0,0.0,,,0.0,0.0,
14381,2,661.0,0.0,0.0,,,0.0,0.0,
14382,2,1117.0,0.0,0.0,,,0.0,0.0,
14383,1,261.0,0.0,0.0,,,0.0,0.0,
14386,2,892.0,0.0,0.0,,,0.0,0.0,
14387,3,1108.0,1.0,40533.0,2016-12-10,2016-12-10,36.582129963898915,0.3333333333333333,40533.0
14388,1,494.0,0.0,0.0,,,0.0,0.0,
14390,2,697.0,1.0,43959.0,2015-04-24,2015-04-24,63.06886657101865,0.5,43959.0
14391,2,574.0,1.0,14199.0,2019-05-10,2019-05-10,24.73693379790941,0.5,14199.0
14392,1,404.0,0.0,0.0,,,0.0,0.0,
14393,3,1428.0,2.0,47733.0,2024-03-31,2025-08-04,33.4264705882353,0.6666666666666666,23866.5
14394,1,689.0,1.0,16443.0,2025-02-12,2025-02-12,23.865021770682148,1.0,16443.0
14395,1,274.0,0.0,0.0,,,0.0,0.0,
14396,3,1321.0,0.0,0.0,,,0.0,0.0,
14397,2,631.0,0.0,0.0,,,0.0,0.0,
14398,1,147.0,0.0,0.0,,,0.0,0.0,
14399,2,142.0,0.0,0.0,,,0.0,0.0,
14402,3,745.0,1.0,3279.0,2023-06-14,2023-06-14,4.401342281879194,0.3333333333333333,3279.0
14403,1,652.0,0.0,0.0,,,0.0,0.0,
14404,2,750.0,0.0,0.0,,,0.0,0.0,
14406,2,939.0,0.0,0.0,,,0.0,0.0,
14409,3,1064.0,0.0,0.0,,,0.0,0.0,
14410,1,763.0,0.0,0.0,,,0.0,0.0,
14411,2,680.0,0.0,0.0,,,0.0,0.0,
14412,4,1301.0,0.0,0.0,,,0.0,0.0,
14413,2,477.0,0.0,0.0,,,0.0,0.0,
14415,3,1180.0,1.0,39301.0,2019-01-18,2019-01-18,33.30593220338983,0.3333333333333333,39301.0
14416,1,356.0,0.0,0.0,,,0.0,0.0,
14417,2,1503.0,0.0,0.0,,,0.0,0.0,
14418,3,952.0,0.0,0.0,,,0.0,0.0,
14419,3,1000.0,0.0,0.0,,,0.0,0.0,
14420,2,517.0,0.0,0.0,,,0.0,0.0,
14421,1,665.0,0.0,0.0,,,0.0,0.0,
14422,1,543.0,0.0,0.0,,,0.0,0.0,
14423,2,454.0,1.0,19124.0,2024-11-29,2024-11-29,42.12334801762115,0.5,19124.0
14424,2,1157.0,0.0,0.0,,,0.0,0.0,
14425,3,1347.0,0.0,0.0,,,0.0,0.0,
14426,3,592.0,1.0,31402.0,2016-12-30,2016-12-30,53.04391891891892,0.3333333333333333,31402.0
14427,2,417.0,0.0,0.0,,,0.0,0.0,
14428,2,372.0,0.0,0.0,,,0.0,0.0,
14429,3,1348.0,0.0,0.0,,,0.0,0.0,
14430,3,1790.0,1.0,5407.0,2019-03-05,2019-03-05,3.0206703910614525,0.3333333333333333,5407.0
14431,2,974.0,1.0,45266.0,2017-07-23,2017-07-23,46.474332648870636,0.5,45266.0
14432,3,709.0,0.0,0.0,,,0.0,0.0,
14433,1,426.0,0.0,0.0,,,0.0,0.0,
14434,2,980.0,0.0,0.0,,,0.0,0.0,
14435,5,1897.0,0.0,0.0,,,0.0,0.0,
14437,1,739.0,0.0,0.0,,,0.0,0.0,
14438,1,885.0,0.0,0.0,,,0.0,0.0,
14439,3,1026.0,0.0,0.0,,,0.0,0.0,
14440,3,1377.0,1.0,8504.0,2021-08-18,2021-08-18,6.175744371822804,0.3333333333333333,8504.0
14441,2,1430.0,0.0,0.0,,,0.0,0.0,
14442,1,465.0,0.0,0.0,,,0.0,0.0,
14443,1,754.0,0.0,0.0,,,0.0,0.0,
14445,2,499.0,0.0,0.0,,,0.0,0.0,
14446,2,1254.0,1.0,7190.0,2024-05-24,2024-05-24,5.7336523125996814,0.5,7190.0
14447,3,1259.0,0.0,0.0,,,0.0,0.0,
14450,4,1607.0,0.0,0.0,,,0.0,0.0,
14454,2,1213.0,0.0,0.0,,,0.0,0.0,
14455,1,699.0,0.0,0.0,,,0.0,0.0,
14456,1,389.0,0.0,0.0,,,0.0,0.0,
14457,4,1818.0,1.0,12215.0,2017-09-18,2017-09-18,6.718921892189219,0.25,12215.0
14458,1,706.0,0.0,0.0,,,0.0,0.0,
14459,1,606.0,1.0,16558.0,2016-03-05,2016-03-05,27.323432343234323,1.0,16558.0
14460,2,534.0,0.0,0.0,,,0.0,0.0,
14461,3,943.0,0.0,0.0,,,0.0,0.0,
14462,2,422.0,0.0,0.0,,,0.0,0.0,
14463,1,411.0,0.0,0.0,,,0.0,0.0,
14466,3,1294.0,0.0,0.0,,,0.0,0.0,
14467,1,230.0,1.0,10925.0,2011-05-29,2011-05-29,47.5,1.0,10925.0
14468,1,457.0,0.0,0.0,,,0.0,0.0,
14469,1,660.0,0.0,0.0,,,0.0,0.0,
14471,1,462.0,0.0,0.0,,,0.0,0.0,
14472,1,781.0,0.0,0.0,,,0.0,0.0,
14473,2,1592.0,0.0,0.0,,,0.0,0.0,
14474,1,485.0,0.0,0.0,,,0.0,0.0,
14476,1,838.0,0.0,0.0,,,0.0,0.0,
14477,4,1459.0,0.0,0.0,,,0.0,0.0,
14478,2,1621.0,0.0,0.0,,,0.0,0.0,
14479,2,578.0,0.0,0.0,,,0.0,0.0,
14480,3,1226.0,1.0,38825.0,2024-12-10,2024-12-10,31.668026101141926,0.3333333333333333,38825.0
14481,2,1240.0,1.0,1836.0,2024-04-03,2024-04-03,1.4806451612903226,0.5,1836.0
14482,1,595.0,0.0,0.0,,,0.0,0.0,
14483,3,822.0,0.0,0.0,,,0.0,0.0,
14487,3,1313.0,0.0,0.0,,,0.0,0.0,
14488,2,639.0,0.0,0.0,,,0.0,0.0,
14489,1,372.0,0.0,0.0,,,0.0,0.0,
14490,1,728.0,0.0,0.0,,,0.0,0.0,
14492,1,498.0,0.0,0.0,,,0.0,0.0,
14493,3,1171.0,2.0,34520.0,2022-09-25,2025-11-08,29.479077711357814,0.6666666666666666,17260.0
14494,2,1182.0,0.0,0.0,,,0.0,0.0,
14495,1,626.0,0.0,0.0,,,0.0,0.0,
14496,1,569.0,0.0,0.0,,,0.0,0.0,
14498,3,940.0,1.0,6592.0,2025-06-01,2025-06-01,7.012765957446809,0.3333333333333333,6592.0
14499,3,1693.0,0.0,0.0,,,0.0,0.0,
14500,2,774.0,1.0,16734.0,2021-10-05,2021-10-05,21.62015503875969,0.5,16734.0
14501,1,517.0,0.0,0.0,,,0.0,0.0,
14502,1,0.0,0.0,0.0,,,,0.0,
14503,3,421.0,0.0,0.0,,,0.0,0.0,
14504,2,1504.0,0.0,0.0,,,0.0,0.0,
14505,3,1547.0,0.0,0.0,,,0.0,0.0,
14506,1,504.0,0.0,0.0,,,0.0,0.0,
14507,2,345.0,0.0,0.0,,,0.0,0.0,
14508,1,500.0,0.0,0.0,,,0.0,0.0,
14509,3,1529.0,1.0,12618.0,2017-03-31,2017-03-31,8.252452583387836,0.3333333333333333,12618.0
14510,3,660.0,0.0,0.0,,,0.0,0.0,
14511,1,420.0,0.0,0.0,,,0.0,0.0,
14512,4,1418.0,0.0,0.0,,,0.0,0.0,
14513,4,1412.0,0.0,0.0,,,0.0,0.0,
14514,1,876.0,0.0,0.0,,,0.0,0.0,
14515,1,308.0,0.0,0.0,,,0.0,0.0,
14516,1,775.0,0.0,0.0,,,0.0,0.0,
14517,1,270.0,1.0,24615.0,2012-11-30,2012-11-30,91.16666666666667,1.0,24615.0
14518,1,536.0,0.0,0.0,,,0.0,0.0,
14519,2,1185.0,1.0,35208.0,2023-07-14,2023-07-14,29.71139240506329,0.5,35208.0
14520,2,586.0,0.0,0.0,,,0.0,0.0,
14524,1,460.0,0.0,0.0,,,0.0,0.0,
14525,1,541.0,0.0,0.0,,,0.0,0.0,
14526,2,740.0,0.0,0.0,,,0.0,0.0,
14527,2,720.0,0.0,0.0,,,0.0,0.0,
14528,3,1065.0,1.0,28133.0,2022-09-01,2022-09-01,26.415962441314555,0.3333333333333333,28133.0
14529,1,298.0,0.0,0.0,,,0.0,0.0,
14530,2,1469.0,1.0,4310.0,2024-05-10,2024-05-10,2.9339686861810756,0.5,4310.0
14531,2,735.0,0.0,0.0,,,0.0,0.0,
14532,1,0.0,0.0,0.0,,,,0.0,
14533,1,889.0,0.0,0.0,,,0.0,0.0,
14534,1,101.0,0.0,0.0,,,0.0,0.0,
14535,1,296.0,0.0,0.0,,,0.0,0.0,
14536,3,1662.0,0.0,0.0,,,0.0,0.0,
14537,2,932.0,0.0,0.0,,,0.0,0.0,
14538,1,235.0,0.0,0.0,,,0.0,0.0,
14539,2,1142.0,0.0,0.0,,,0.0,0.0,
14540,2,789.0,0.0,0.0,,,0.0,0.0,
14541,4,1674.0,0.0,0.0,,,0.0,0.0,
14542,1,55.0,0.0,0.0,,,0.0,0.0,
14543,1,156.0,0.0,0.0,,,0.0,0.0,
14545,1,619.0,1.0,6336.0,2022-07-10,2022-07-10,10.235864297253634,1.0,6336.0
14546,3,2246.0,0.0,0.0,,,0.0,0.0,
14547,2,710.0,0.0,0.0,,,0.0,0.0,
14548,2,411.0,0.0,0.0,,,0.0,0.0,
14549,2,665.0,0.0,0.0,,,0.0,0.0,
14550,1,293.0,0.0,0.0,,,0.0,0.0,
14552,1,889.0,0.0,0.0,,,0.0,0.0,
14553,1,72.0,0.0,0.0,,,0.0,0.0,
14554,3,1119.0,0.0,0.0,,,0.0,0.0,
14555,2,922.0,0.0,0.0,,,0.0,0.0,
14556,1,426.0,0.0,0.0,,,0.0,0.0,
14557,5,1654.0,0.0,0.0,,,0.0,0.0,
14558,2,1113.0,0.0,0.0,,,0.0,0.0,
14559,3,1435.0,1.0,9598.0,2023-03-16,2023-03-16,6.688501742160279,0.3333333333333333,9598.0
14561,3,1081.0,0.0,0.0,,,0.0,0.0,
14562,1,542.0,0.0,0.0,,,0.0,0.0,
14563,2,1669.0,0.0,0.0,,,0.0,0.0,
14564,1,442.0,0.0,0.0,,,0.0,0.0,
14567,3,1100.0,1.0,8730.0,2024-12-22,2024-12-22,7.9363636363636365,0.3333333333333333,8730.0
14569,3,360.0,0.0,0.0,,,0.0,0.0,
14572,2,702.0,0.0,0.0,,,0.0,0.0,
14573,2,871.0,0.0,0.0,,,0.0,0.0,
14574,5,1204.0,0.0,0.0,,,0.0,0.0,
14576,3,605.0,1.0,12571.0,2010-05-31,2010-05-31,20.778512396694214,0.3333333333333333,12571.0
14579,2,1015.0,0.0,0.0,,,0.0,0.0,
14580,2,786.0,0.0,0.0,,,0.0,0.0,
14581,2,925.0,0.0,0.0,,,0.0,0.0,
14582,2,1468.0,0.0,0.0,,,0.0,0.0,
14583,3,1151.0,0.0,0.0,,,0.0,0.0,
14585,1,484.0,0.0,0.0,,,0.0,0.0,
14587,1,802.0,0.0,0.0,,,0.0,0.0,
14588,3,1318.0,1.0,4930.0,2020-08-17,2020-08-17,3.74051593323217,0.3333333333333333,4930.0
14593,3,1198.0,0.0,0.0,,,0.0,0.0,
14594,1,317.0,0.0,0.0,,,0.0,0.0,
14595,1,145.0,0.0,0.0,,,0.0,0.0,
14596,3,1094.0,0.0,0.0,,,0.0,0.0,
14597,2,213.0,0.0,0.0,,,0.0,0.0,
14600,2,1182.0,0.0,0.0,,,0.0,0.0,
14601,2,754.0,0.0,0.0,,,0.0,0.0,
14602,2,522.0,0.0,0.0,,,0.0,0.0,
14603,2,1168.0,0.0,0.0,,,0.0,0.0,
14604,1,224.0,0.0,0.0,,,0.0,0.0,
14605,3,1902.0,0.0,0.0,,,0.0,0.0,
14606,2,792.0,0.0,0.0,,,0.0,0.0,
14607,3,1414.0,0.0,0.0,,,0.0,0.0,
14608,2,1697.0,0.0,0.0,,,0.0,0.0,
14609,1,191.0,0.0,0.0,,,0.0,0.0,
14610,2,928.0,0.0,0.0,,,0.0,0.0,
14611,2,1162.0,1.0,18716.0,2025-12-05,2025-12-05,16.10671256454389,0.5,18716.0
14612,1,574.0,0.0,0.0,,,0.0,0.0,
14613,1,384.0,0.0,0.0,,,0.0,0.0,
14615,1,728.0,0.0,0.0,,,0.0,0.0,
14617,4,1015.0,0.0,0.0,,,0.0,0.0,
14618,2,374.0,0.0,0.0,,,0.0,0.0,
14619,5,1769.0,0.0,0.0,,,0.0,0.0,
14620,1,570.0,0.0,0.0,,,0.0,0.0,
14621,2,600.0,0.0,0.0,,,0.0,0.0,
14622,3,1486.0,0.0,0.0,,,0.0,0.0,
14624,2,699.0,0.0,0.0,,,0.0,0.0,
14626,4,1814.0,0.0,0.0,,,0.0,0.0,
14627,2,925.0,0.0,0.0,,,0.0,0.0,
14628,2,674.0,0.0,0.0,,,0.0,0.0,
14629,1,270.0,0.0,0.0,,,0.0,0.0,
14630,4,1034.0,1.0,4631.0,2024-06-05,2024-06-05,4.4787234042553195,0.25,4631.0
14631,2,629.0,1.0,5750.0,2021-01-21,2021-01-21,9.141494435612083,0.5,5750.0
14632,3,748.0,0.0,0.0,,,0.0,0.0,
14633,2,624.0,1.0,3676.0,2024-07-25,2024-07-25,5.891025641025641,0.5,3676.0
14635,2,549.0,0.0,0.0,,,0.0,0.0,
14636,1,513.0,0.0,0.0,,,0.0,0.0,
14637,1,927.0,1.0,5473.0,2023-01-22,2023-01-22,5.903991370010788,1.0,5473.0
14638,3,729.0,1.0,45733.0,2024-05-20,2024-05-20,62.73388203017833,0.3333333333333333,45733.0
14639,1,538.0,0.0,0.0,,,0.0,0.0,
14640,3,1583.0,0.0,0.0,,,0.0,0.0,
14641,4,2227.0,0.0,0.0,,,0.0,0.0,
14642,1,346.0,0.0,0.0,,,0.0,0.0,
14643,1,882.0,0.0,0.0,,,0.0,0.0,
14644,1,520.0,0.0,0.0,,,0.0,0.0,
14645,3,923.0,2.0,36003.0,2019-11-29,2021-02-13,39.00650054171181,0.6666666666666666,18001.5
14646,3,2167.0,0.0,0.0,,,0.0,0.0,
14647,3,1086.0,0.0,0.0,,,0.0,0.0,
14648,1,279.0,0.0,0.0,,,0.0,0.0,
14649,4,2031.0,0.0,0.0,,,0.0,0.0,
14650,2,800.0,0.0,0.0,,,0.0,0.0,
14652,3,486.0,0.0,0.0,,,0.0,0.0,
14653,3,953.0,1.0,15791.0,2025-03-17,2025-03-17,16.5697796432319,0.3333333333333333,15791.0
14654,2,1089.0,0.0,0.0,,,0.0,0.0,
14655,2,1005.0,0.0,0.0,,,0.0,0.0,
14657,2,1000.0,0.0,0.0,,,0.0,0.0,
14658,2,1243.0,0.0,0.0,,,0.0,0.0,
14659,1,356.0,0.0,0.0,,,0.0,0.0,
14660,3,1465.0,0.0,0.0,,,0.0,0.0,
14662,3,1061.0,0.0,0.0,,,0.0,0.0,
14663,3,1513.0,0.0,0.0,,,0.0,0.0,
14664,1,485.0,0.0,0.0,,,0.0,0.0,
14665,1,662.0,0.0,0.0,,,0.0,0.0,
14666,3,1496.0,1.0,632.0,2025-01-11,2025-01-11,0.42245989304812837,0.3333333333333333,632.0
14667,2,1518.0,0.0,0.0,,,0.0,0.0,
14668,2,559.0,0.0,0.0,,,0.0,0.0,
14669,1,468.0,0.0,0.0,,,0.0,0.0,
14671,3,1513.0,1.0,39925.0,2024-12-21,2024-12-21,26.38797091870456,0.3333333333333333,39925.0
14672,3,776.0,1.0,38429.0,2013-01-09,2013-01-09,49.521907216494846,0.3333333333333333,38429.0
14673,2,549.0,1.0,6491.0,2020-10-23,2020-10-23,11.823315118397085,0.5,6491.0
14677,4,761.0,0.0,0.0,,,0.0,0.0,
14678,2,1558.0,0.0,0.0,,,0.0,0.0,
14679,3,1276.0,0.0,0.0,,,0.0,0.0,
14680,1,754.0,1.0,35055.0,2016-12-20,2016-12-20,46.4920424403183,1.0,35055.0
14681,5,1112.0,1.0,17482.0,2023-01-20,2023-01-20,15.721223021582734,0.2,17482.0
14682,4,1199.0,0.0,0.0,,,0.0,0.0,
14684,1,453.0,0.0,0.0,,,0.0,0.0,
14686,2,692.0,0.0,0.0,,,0.0,0.0,
14688,3,925.0,2.0,42317.0,2022-10-03,2025-07-13,45.748108108108106,0.6666666666666666,21158.5
14689,2,1182.0,0.0,0.0,,,0.0,0.0,
14690,3,1509.0,1.0,1685.0,2021-04-11,2021-04-11,1.1166335321404903,0.3333333333333333,1685.0
14691,3,1746.0,0.0,0.0,,,0.0,0.0,
14692,2,823.0,0.0,0.0,,,0.0,0.0,
14694,2,1361.0,0.0,0.0,,,0.0,0.0,
14695,1,734.0,0.0,0.0,,,0.0,0.0,
14696,2,943.0,0.0,0.0,,,0.0,0.0,
14697,4,1645.0,0.0,0.0,,,0.0,0.0,
14698,3,1168.0,0.0,0.0,,,0.0,0.0,
14700,2,410.0,0.0,0.0,,,0.0,0.0,
14701,2,602.0,1.0,11857.0,2024-03-08,2024-03-08,19.696013289036546,0.5,11857.0
14702,3,1016.0,0.0,0.0,,,0.0,0.0,
14703,2,679.0,0.0,0.0,,,0.0,0.0,
14705,1,260.0,0.0,0.0,,,0.0,0.0,
14706,3,1548.0,1.0,21300.0,2021-12-26,2021-12-26,13.75968992248062,0.3333333333333333,21300.0
14707,2,428.0,0.0,0.0,,,0.0,0.0,
14708,1,360.0,0.0,0.0,,,0.0,0.0,
14710,4,1602.0,0.0,0.0,,,0.0,0.0,
14711,1,389.0,1.0,21376.0,2023-02-19,2023-02-19,54.951156812339335,1.0,21376.0
14712,1,0.0,0.0,0.0,,,,0.0,
14713,2,494.0,0.0,0.0,,,0.0,0.0,
14715,3,667.0,0.0,0.0,,,0.0,0.0,
14716,3,538.0,0.0,0.0,,,0.0,0.0,
14717,1,224.0,0.0,0.0,,,0.0,0.0,
14718,2,1036.0,0.0,0.0,,,0.0,0.0,
14719,1,689.0,1.0,17017.0,2025-10-09,2025-10-09,24.69811320754717,1.0,17017.0
14720,1,783.0,0.0,0.0,,,0.0,0.0,
14722,1,332.0,0.0,0.0,,,0.0,0.0,
14723,2,769.0,1.0,6146.0,2023-10-29,2023-10-29,7.99219765929779,0.5,6146.0
14725,3,1073.0,0.0,0.0,,,0.0,0.0,
14726,2,876.0,1.0,16524.0,2023-10-24,2023-10-24,18.863013698630137,0.5,16524.0
14728,2,1376.0,0.0,0.0,,,0.0,0.0,
14729,1,391.0,0.0,0.0,,,0.0,0.0,
14730,4,1528.0,0.0,0.0,,,0.0,0.0,
14731,1,353.0,1.0,34766.0,2020-05-09,2020-05-09,98.48725212464589,1.0,34766.0
14732,1,199.0,0.0,0.0,,,0.0,0.0,
14733,2,925.0,0.0,0.0,,,0.0,0.0,
14734,1,266.0,0.0,0.0,,,0.0,0.0,
14735,1,626.0,0.0,0.0,,,0.0,0.0,
14736,2,911.0,0.0,0.0,,,0.0,0.0,
14737,2,863.0,0.0,0.0,,,0.0,0.0,
14738,1,107.0,0.0,0.0,,,0.0,0.0,
14741,2,462.0,0.0,0.0,,,0.0,0.0,
14742,1,688.0,0.0,0.0,,,0.0,0.0,
14743,1,334.0,0.0,0.0,,,0.0,0.0,
14744,2,1086.0,0.0,0.0,,,0.0,0.0,
14745,1,451.0,0.0,0.0,,,0.0,0.0,
14746,1,658.0,0.0,0.0,,,0.0,0.0,
14748,2,578.0,0.0,0.0,,,0.0,0.0,
14751,1,269.0,0.0,0.0,,,0.0,0.0,
14752,2,707.0,0.0,0.0,,,0.0,0.0,
14753,4,1458.0,0.0,0.0,,,0.0,0.0,
14754,2,1151.0,1.0,40450.0,2025-01-23,2025-01-23,35.143353605560385,0.5,40450.0
14757,3,1329.0,0.0,0.0,,,0.0,0.0,
14758,1,330.0,0.0,0.0,,,0.0,0.0,
14759,3,1643.0,0.0,0.0,,,0.0,0.0,
14760,4,1120.0,0.0,0.0,,,0.0,0.0,
14761,4,752.0,1.0,28453.0,2018-11-04,2018-11-04,37.836436170212764,0.25,28453.0
14762,2,742.0,1.0,9612.0,2023-11-05,2023-11-05,12.954177897574125,0.5,9612.0
14763,2,1227.0,0.0,0.0,,,0.0,0.0,
14764,2,944.0,1.0,5583.0,2015-03-26,2015-03-26,5.914194915254237,0.5,5583.0
14767,3,1383.0,0.0,0.0,,,0.0,0.0,
14768,3,1430.0,0.0,0.0,,,0.0,0.0,
14769,1,307.0,0.0,0.0,,,0.0,0.0,
14770,3,1175.0,1.0,19018.0,2024-04-11,2024-04-11,16.185531914893616,0.3333333333333333,19018.0
14771,2,754.0,0.0,0.0,,,0.0,0.0,
14772,1,419.0,1.0,30984.0,2012-06-18,2012-06-18,73.9474940334129,1.0,30984.0
14773,1,102.0,0.0,0.0,,,0.0,0.0,
14775,1,500.0,0.0,0.0,,,0.0,0.0,
14776,1,379.0,0.0,0.0,,,0.0,0.0,
14777,1,272.0,0.0,0.0,,,0.0,0.0,
14778,1,520.0,0.0,0.0,,,0.0,0.0,
14779,1,0.0,0.0,0.0,,,,0.0,
14781,3,1118.0,0.0,0.0,,,0.0,0.0,
14785,1,507.0,0.0,0.0,,,0.0,0.0,
14786,3,422.0,0.0,0.0,,,0.0,0.0,
14788,1,423.0,0.0,0.0,,,0.0,0.0,
14789,2,1072.0,0.0,0.0,,,0.0,0.0,
14790,1,404.0,0.0,0.0,,,0.0,0.0,
14791,2,857.0,0.0,0.0,,,0.0,0.0,
14792,3,1296.0,0.0,0.0,,,0.0,0.0,
14793,2,515.0,0.0,0.0,,,0.0,0.0,
14794,3,1487.0,0.0,0.0,,,0.0,0.0,
14795,3,1798.0,0.0,0.0,,,0.0,0.0,
14796,2,1080.0,1.0,27245.0,2025-10-29,2025-10-29,25.22685185185185,0.5,27245.0
14797,2,1040.0,0.0,0.0,,,0.0,0.0,
14798,1,190.0,1.0,27394.0,2024-02-18,2024-02-18,144.17894736842106,1.0,27394.0
14799,1,540.0,0.0,0.0,,,0.0,0.0,
14801,3,755.0,0.0,0.0,,,0.0,0.0,
14802,3,791.0,0.0,0.0,,,0.0,0.0,
14803,1,530.0,0.0,0.0,,,0.0,0.0,
14804,1,399.0,0.0,0.0,,,0.0,0.0,
14805,2,675.0,0.0,0.0,,,0.0,0.0,
14807,2,1527.0,0.0,0.0,,,0.0,0.0,
14808,2,1314.0,0.0,0.0,,,0.0,0.0,
14809,2,209.0,1.0,4811.0,2025-07-29,2025-07-29,23.019138755980862,0.5,4811.0
14810,3,972.0,1.0,41832.0,2025-02-15,2025-02-15,43.03703703703704,0.3333333333333333,41832.0
14811,1,780.0,0.0,0.0,,,0.0,0.0,
14812,2,921.0,0.0,0.0,,,0.0,0.0,
14813,3,1322.0,1.0,18382.0,2012-04-18,2012-04-18,13.904689863842663,0.3333333333333333,18382.0
14814,3,596.0,0.0,0.0,,,0.0,0.0,
14815,1,344.0,0.0,0.0,,,0.0,0.0,
14816,2,1019.0,0.0,0.0,,,0.0,0.0,
14817,2,448.0,0.0,0.0,,,0.0,0.0,
14818,2,541.0,0.0,0.0,,,0.0,0.0,
14819,2,597.0,0.0,0.0,,,0.0,0.0,
14821,2,937.0,0.0,0.0,,,0.0,0.0,
14822,3,1249.0,1.0,7415.0,2025-04-02,2025-04-02,5.9367493995196154,0.3333333333333333,7415.0
14823,2,1009.0,1.0,4834.0,2018-10-14,2018-10-14,4.790882061446977,0.5,4834.0
14824,2,1296.0,0.0,0.0,,,0.0,0.0,
14825,1,458.0,0.0,0.0,,,0.0,0.0,
14826,2,967.0,1.0,11031.0,2025-02-09,2025-02-09,11.407445708376422,0.5,11031.0
14827,2,399.0,0.0,0.0,,,0.0,0.0,
14828,1,257.0,0.0,0.0,,,0.0,0.0,
14829,1,410.0,0.0,0.0,,,0.0,0.0,
14830,3,796.0,0.0,0.0,,,0.0,0.0,
14831,1,491.0,1.0,14456.0,2009-03-07,2009-03-07,29.441955193482688,1.0,14456.0
14833,1,824.0,0.0,0.0,,,0.0,0.0,
14834,2,376.0,0.0,0.0,,,0.0,0.0,
14835,2,241.0,0.0,0.0,,,0.0,0.0,
14836,2,899.0,1.0,9078.0,2024-09-29,2024-09-29,10.097886540600667,0.5,9078.0
14837,1,433.0,0.0,0.0,,,0.0,0.0,
14838,2,933.0,0.0,0.0,,,0.0,0.0,
14839,2,977.0,0.0,0.0,,,0.0,0.0,
14840,1,923.0,0.0,0.0,,,0.0,0.0,
14841,2,836.0,1.0,4377.0,2024-05-01,2024-05-01,5.235645933014354,0.5,4377.0
14842,2,1002.0,0.0,0.0,,,0.0,0.0,
14844,2,696.0,0.0,0.0,,,0.0,0.0,
14845,1,234.0,0.0,0.0,,,0.0,0.0,
14846,2,1214.0,1.0,18593.0,2025-10-10,2025-10-10,15.315485996705107,0.5,18593.0
14848,1,268.0,0.0,0.0,,,0.0,0.0,
14849,2,1043.0,0.0,0.0,,,0.0,0.0,
14851,3,995.0,0.0,0.0,,,0.0,0.0,
14853,1,869.0,0.0,0.0,,,0.0,0.0,
14856,1,290.0,0.0,0.0,,,0.0,0.0,
14860,1,949.0,0.0,0.0,,,0.0,0.0,
14861,2,1181.0,0.0,0.0,,,0.0,0.0,
14862,3,1245.0,0.0,0.0,,,0.0,0.0,
14863,2,544.0,0.0,0.0,,,0.0,0.0,
14864,2,499.0,0.0,0.0,,,0.0,0.0,
14865,4,1098.0,0.0,0.0,,,0.0,0.0,
14866,3,806.0,0.0,0.0,,,0.0,0.0,
14867,1,485.0,0.0,0.0,,,0.0,0.0,
